gene_id,SHEF21,SHEF22,SHEF24,SHEF25,SHEF16,SHEF18,SHEF20,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,SHEF21_readcount,SHEF22_readcount,SHEF24_readcount,SHEF25_readcount,SHEF16_readcount,SHEF18_readcount,SHEF20_readcount,SHEF21_fpkm,SHEF22_fpkm,SHEF24_fpkm,SHEF25_fpkm,SHEF16_fpkm,SHEF18_fpkm,SHEF20_fpkm,-log10(padj)
ENSMUSG00000027318,18.91561695,25.88449075,26.45515734,11.85849076,172.862963,23.4864025,62.96113052,-2.059978578,0.000742018,0.999837792,Adam33,2,131050591,131063814,-,5394,protein_coding,a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813],-,21,24,25,13,162,22,71,0.15413509,0.208906301,0.216194493,0.097732664,1.402573296,0.190392225,0.518798498,7.04518E-05
ENSMUSG00000046613,653.9399003,898.407533,554.5000978,711.5094457,1501.346846,888.2130401,1566.934051,-0.904729593,0.001060003,0.999837792,Vwa5b2,16,20589471,20605377,+,7589,protein_coding,von Willebrand factor A domain containing 5B2 [Source:MGI Symbol;Acc:MGI:2681859],-,726,833,524,780,1407,832,1767,3.78743541,5.153611641,3.220789148,4.167900844,8.658268274,5.117716732,9.177054274,7.04518E-05
ENSMUSG00000017417,472.8904238,546.809867,350.2662831,516.300444,1319.94744,618.1194114,858.3996387,-0.982897896,0.001083247,0.999837792,Plxdc1,11,97923238,97986444,-,4836,protein_coding,plexin domain containing 1 [Source:MGI Symbol;Acc:MGI:1919574],-,525,507,331,566,1237,579,968,4.297997698,4.92235472,3.192693747,4.746106371,11.94551563,5.588943791,7.889334473,7.04518E-05
ENSMUSG00000056947,16.21338596,14.02076582,3.17461888,10.03410757,59.75509834,26.68909375,34.58428296,-1.885566255,0.001171925,0.999837792,Mab21l1,3,55782510,55785001,+,2492,protein_coding,mab-21-like 1 (C. elegans) [Source:MGI Symbol;Acc:MGI:1333773],-,18,13,3,11,56,25,39,0.285968129,0.244932578,0.056155045,0.178999565,1.049449349,0.468305697,0.616833387,7.04518E-05
ENSMUSG00000041323,52.24313253,58.24010418,106.8788356,94.8679261,9.603497947,45.90524126,15.07520027,1.735277105,0.001179427,0.999837792,Ak7,12,105705976,105782447,+,4209,protein_coding,adenylate kinase 7 [Source:MGI Symbol;Acc:MGI:1926051],-,58,54,101,104,9,43,17,0.545559641,0.6023738,1.11932965,1.001986204,0.099858509,0.476899646,0.159192022,7.04518E-05
ENSMUSG00000040287,54.04461986,43.14081791,39.15363286,26.45355632,117.376086,86.47266376,70.9421189,-1.168279457,0.001272164,0.999837792,Stac3,10,127501686,127508823,+,2543,protein_coding,SH3 and cysteine rich domain 3 [Source:MGI Symbol;Acc:MGI:3606571],-,60,40,37,29,110,81,80,0.934110078,0.738524438,0.678689178,0.462443805,2.02007651,1.486880716,1.239923612,7.04518E-05
ENSMUSG00000015852,707.9845202,470.2349152,757.6757061,508.0907196,421.4868543,307.4583601,225.2412275,0.943004284,0.001365802,0.999837792,Fcrls,3,87250758,87263738,-,2334,protein_coding,"Fc receptor-like S, scavenger receptor [Source:MGI Symbol;Acc:MGI:1933397]",-,786,436,716,557,395,288,254,13.33260036,8.770752935,14.3096078,9.677466397,7.903468696,5.76008784,4.289277738,7.04518E-05
ENSMUSG00000024042,281.0320233,289.04348,219.0487028,198.8577682,560.2040469,624.5247939,290.8626875,-0.993038182,0.001380818,0.999837792,Sik1,17,31844248,31855792,-,4511,protein_coding,salt inducible kinase 1 [Source:MGI Symbol;Acc:MGI:104754],-,312,268,207,218,525,585,328,2.738261588,2.789415481,2.140489385,1.959706328,5.435105392,6.053694623,2.865842508,7.04518E-05
ENSMUSG00000057280,2.702230993,7.549643135,11.64026923,15.50725715,0,0,0.886776486,4.70033587,0.001618535,0.999837792,Musk,4,58285960,58374303,+,3776,protein_coding,"muscle, skeletal, receptor tyrosine kinase [Source:MGI Symbol;Acc:MGI:103581]",-,3,7,11,17,0,0,1,0.031454475,0.087039682,0.135886483,0.182567835,0,0,0.010438049,7.04518E-05
ENSMUSG00000032355,372.0071334,437.8793018,529.1031467,464.3055229,946.4780755,662.9570889,651.7807174,-0.74154956,0.00163014,0.999837792,Mlip,9,77102081,77352969,-,8916,protein_coding,muscular LMNA-interacting protein [Source:MGI Symbol;Acc:MGI:1916892],-,413,406,500,509,887,621,735,1.83388948,2.137997602,2.615866069,2.315021619,4.645955584,3.251314723,3.249141182,7.04518E-05
ENSMUSG00000022949,117.0966764,79.81051314,485.7166887,104.9020337,24.54227253,30.95934876,90.4512016,2.011695909,0.00172623,0.999837792,Clic6,16,92485736,92541243,+,3914,protein_coding,chloride intracellular channel 6 [Source:MGI Symbol;Acc:MGI:2146607],-,130,74,459,115,23,29,102,1.314969556,0.887691657,5.470253142,1.191473391,0.274428055,0.345871396,1.027142393,7.04518E-05
ENSMUSG00000109293,12.6104113,24.8059703,16.9313007,11.85849076,46.95043441,37.36473126,43.45204783,-1.374704086,0.001736014,0.999837792,Dcst2,3,89361975,89377549,+,2285,protein_coding,DC-STAMP domain containing 2 [Source:MGI Symbol;Acc:MGI:2685606],-,14,23,16,13,44,35,49,0.242568833,0.47259908,0.326624936,0.230708968,0.899265569,0.715021845,0.84520329,7.04518E-05
ENSMUSG00000068617,195.4613752,217.8611305,148.1488811,226.2235161,102.4373114,119.56714,119.7148256,0.789736797,0.001840558,0.999837792,Efcab1,16,14906606,14981371,+,4431,protein_coding,EF-hand calcium binding domain 1 [Source:MGI Symbol;Acc:MGI:1914043],-,217,202,140,248,96,112,135,1.938880983,2.140429162,1.473811177,2.269641476,1.011791383,1.179923207,1.200834957,7.04518E-05
ENSMUSG00000026043,72.05949315,34.51265433,88.88932865,72.97532777,28.81049384,20.28371125,31.9239535,1.310790527,0.001841383,0.999837792,Col3a1,1,45311538,45349706,+,9816,protein_coding,"collagen, type III, alpha 1 [Source:MGI Symbol;Acc:MGI:88453]",-,80,32,84,80,27,19,36,0.322662582,0.153061748,0.399172208,0.330493381,0.12845491,0.090355901,0.144550386,7.04518E-05
ENSMUSG00000028661,71.15874948,110.0090857,79.36547201,80.27286054,244.35567,99.28342877,206.6189213,-1.108372144,0.001848037,0.999837792,Epha8,4,136929419,136956816,-,4713,protein_coding,Eph receptor A8 [Source:MGI Symbol;Acc:MGI:109378],-,79,102,75,88,229,93,233,0.663625123,1.016140993,0.742299869,0.75716854,2.269130828,0.921134353,1.948542061,7.04518E-05
ENSMUSG00000025946,7.205949315,9.70668403,5.291031467,8.209724374,23.4752172,30.95934876,19.5090827,-1.693533107,0.002128942,0.999837792,Pth2r,1,65282056,65389244,+,2582,protein_coding,parathyroid hormone 2 receptor [Source:MGI Symbol;Acc:MGI:2180917],-,8,9,5,9,22,29,22,0.122666766,0.163658102,0.090329442,0.14134928,0.397912825,0.524299243,0.335828652,7.04518E-05
ENSMUSG00000038331,257.612688,240.5100599,155.5563251,385.8570456,761.8775038,294.647595,739.5715895,-1.203469159,0.002206558,0.999837792,Satb2,1,56793981,56978650,-,6788,protein_coding,special AT-rich sequence binding protein 2 [Source:MGI Symbol;Acc:MGI:2679336],CUT,286,223,147,423,714,276,834,1.668081888,1.542461274,1.010162079,2.52700361,4.912220709,1.898037194,4.842565688,7.04518E-05
ENSMUSG00000027377,31.52602825,14.02076582,44.44466433,20.06821514,3.201165982,5.337818751,11.52809432,2.017048621,0.00224799,0.999837792,Mall,2,127704386,127729932,-,2006,protein_coding,"mal, T cell differentiation protein-like [Source:MGI Symbol;Acc:MGI:2385152]",-,35,13,42,22,3,5,13,0.690764934,0.304273173,0.976638683,0.444732718,0.06984122,0.116352722,0.255425191,7.04518E-05
ENSMUSG00000096257,9.908180308,11.86372493,9.523856641,10.03410757,51.21865572,28.82422125,17.73552972,-1.653387629,0.002412088,0.999837792,Ccer2,7,28756174,28758968,+,1054,protein_coding,coiled-coil glutamate-rich protein 2 [Source:MGI Symbol;Acc:MGI:3645242],-,11,11,9,11,48,27,20,0.413185661,0.490008162,0.398306559,0.423213393,2.126777808,1.195805712,0.747895101,7.04518E-05
ENSMUSG00000058400,27.92305359,36.66969523,22.22233216,24.62917312,83.23031554,40.56742251,67.39501295,-1.196470897,0.002709437,0.999837792,Qrfpr,3,36179424,36222313,-,2192,protein_coding,pyroglutamylated RFamide peptide receptor [Source:MGI Symbol;Acc:MGI:2677633],-,31,34,21,27,78,38,76,0.559904956,0.728265283,0.446883485,0.499494307,1.661787724,0.809245917,1.366546285,7.04518E-05
ENSMUSG00000074489,9.908180308,44.21933836,1.058206293,31.0145143,156.8571331,30.95934876,145.4313437,-2.367655499,0.002881969,0.999837792,Bglap3,3,88368616,88372743,-,2629,protein_coding,bone gamma-carboxyglutamate protein 3 [Source:MGI Symbol;Acc:MGI:88155],-,11,41,1,34,147,29,164,0.165651459,0.732224929,0.017742915,0.52443982,2.611248733,0.514926072,2.458694476,7.04518E-05
ENSMUSG00000001604,17.11412962,20.49188851,24.33874475,19.15602354,4.26822131,8.540510001,0,2.284188757,0.002934297,0.999837792,Tcea3,4,136247729,136274898,+,1400,protein_coding,"transcription elongation factor A (SII), 3 [Source:MGI Symbol;Acc:MGI:1196908]",-,19,19,23,21,4,8,0,0.537302341,0.637201523,0.766329176,0.608273067,0.133429989,0.266746925,0,7.04518E-05
ENSMUSG00000051985,18.91561695,69.02530866,26.45515734,24.62917312,644.5014178,17.08102,295.2965699,-3.19944458,0.002968647,0.999837792,Igfn1,1,135953578,136006342,-,8996,protein_coding,immunoglobulin-like and fibronectin type III domain containing 1 [Source:MGI Symbol;Acc:MGI:3045352],-,21,64,25,27,604,16,333,0.092419372,0.334027149,0.129630179,0.121708706,3.135515741,0.083024832,1.458969088,7.04518E-05
ENSMUSG00000056035,27.92305359,14.02076582,13.75668182,10.03410757,68.29154096,51.24306001,25.7165181,-1.549957173,0.003279899,0.999837792,Cyp3a11,5,145854426,145879964,-,5093,protein_coding,"cytochrome P450, family 3, subfamily a, polypeptide 11 [Source:MGI Symbol;Acc:MGI:88609]",-,31,13,13,11,64,48,29,0.240980103,0.119845275,0.119065307,0.087584315,0.586850922,0.439951732,0.224427269,7.04518E-05
ENSMUSG00000093460,1.801487329,4.314081791,37.03722027,13.68287396,1.067055327,0,1.773552972,3.860917339,0.003454898,0.999837792,Six3os1,17,85600651,85618398,-,11884,processed_transcript,"SIX homeobox 3, opposite strand 1 [Source:MGI Symbol;Acc:MGI:1925118]",-,2,4,35,15,1,0,2,0.006662857,0.015803329,0.137379193,0.051184203,0.003929695,0,0.006633132,7.04518E-05
ENSMUSG00000089706,59.44908185,76.57495179,25.39695104,65.67779499,220.8804528,92.87804627,105.5264019,-1.29781316,0.00353762,0.999837792,B230216N24Rik,1,98031116,98057680,-,5853,processed_transcript,RIKEN cDNA B230216N24 gene [Source:MGI Symbol;Acc:MGI:1925853],-,66,71,24,72,207,87,119,0.446435353,0.569548962,0.191270625,0.498840035,1.6516321,0.693870141,0.801345386,7.04518E-05
ENSMUSG00000025991,31.52602825,6.471122687,12.69847552,10.03410757,43.74926843,51.24306001,44.33882431,-1.60142524,0.00362962,0.999837792,Cps1,1,67123026,67231259,+,5555,protein_coding,carbamoyl-phosphate synthetase 1 [Source:MGI Symbol;Acc:MGI:891996],-,35,6,12,11,41,48,50,0.249446347,0.050712898,0.100765704,0.080300075,0.344684129,0.403361687,0.354762123,7.04518E-05
ENSMUSG00000020330,2.702230993,3.235561343,1.058206293,6.38534118,14.93877458,18.14858375,14.18842378,-2.216578783,0.003669002,0.999837792,Hmmr,11,40701395,40733422,-,5431,protein_coding,hyaluronan mediated motility receptor (RHAMM) [Source:MGI Symbol;Acc:MGI:104667],-,3,3,1,7,14,17,16,0.021869287,0.025935385,0.008588865,0.052266758,0.120384265,0.146118966,0.116115844,7.04518E-05
ENSMUSG00000076613,45.93792688,0,97.354979,8.209724374,1.067055327,0,0.886776486,5.849317811,0.003693358,0.999837792,Ighg2b,12,113302965,113307933,-,2678,IG_C_gene,immunoglobulin heavy constant gamma 2B [Source:MGI Symbol;Acc:MGI:96445],-,51,0,92,9,1,0,1,0.753967751,0,1.602480726,0.136282241,0.017438572,0,0.014717727,7.04518E-05
ENSMUSG00000050390,249.505995,415.2303724,220.106909,302.8476102,632.7638092,423.8228088,519.6510209,-0.823882056,0.003804474,0.999837792,C77080,4,129219578,129261404,-,5770,protein_coding,expressed sequence C77080 [Source:MGI Symbol;Acc:MGI:2140651],-,277,385,208,332,593,397,586,1.900628001,3.132825147,1.681524045,2.333294724,4.79954838,3.211827142,4.002884936,7.04518E-05
ENSMUSG00000039137,589.9871001,768.9850793,482.5420698,676.846165,1452.262301,792.1323026,1031.321053,-0.794324502,0.003953878,0.999837792,Whrn,4,63414910,63495991,-,7337,protein_coding,whirlin [Source:MGI Symbol;Acc:MGI:2682003],-,655,713,456,742,1361,742,1163,3.534402032,4.562703531,2.89909124,4.101027814,8.662856088,4.720878862,6.247589684,7.04518E-05
ENSMUSG00000037798,10.80892397,6.471122687,14.81488811,19.15602354,35.21282581,27.7566575,41.67849485,-1.440756582,0.00417826,0.999837792,Mat1a,14,41105035,41124412,+,3468,protein_coding,"methionine adenosyltransferase I, alpha [Source:MGI Symbol;Acc:MGI:88017]",-,12,6,14,21,33,26,47,0.136992037,0.0812313,0.188306151,0.245554295,0.444381883,0.349970735,0.534158413,7.04518E-05
ENSMUSG00000040856,181.9502202,214.6255691,96.29677271,161.4579127,67.22448563,108.8915025,70.9421189,0.991809938,0.004201528,0.999837792,Dlk1,12,109452823,109463336,+,5657,protein_coding,delta like non-canonical Notch ligand 1 [Source:MGI Symbol;Acc:MGI:94900],-,202,199,91,177,63,102,80,1.413703581,1.651650441,0.750361899,1.268803641,0.520086839,0.841688635,0.557384788,7.04518E-05
ENSMUSG00000028860,33.32751558,21.57040896,48.6774895,15.50725715,117.376086,45.90524126,70.05534241,-1.387561656,0.004581961,0.999837792,Sytl1,4,133253090,133263113,-,2518,protein_coding,synaptotagmin-like 1 [Source:MGI Symbol;Acc:MGI:1933365],-,37,20,46,17,110,43,79,0.581753715,0.372928445,0.852153174,0.273779247,2.040132869,0.79716863,1.236581284,7.04518E-05
ENSMUSG00000109975,4.503718322,10.78520448,6.349237761,36.48766388,54.4198217,123.837395,18.62230621,-2.167408301,0.004668818,0.999837792,Gm19196,12,21543307,21554521,+,564,transcribed_unprocessed_pseudogene,"predicted gene, 19196 [Source:MGI Symbol;Acc:MGI:5011381]",-,5,10,6,40,51,116,21,0.350981372,0.832476794,0.496235359,2.875995591,4.222917195,9.600997477,1.467545227,7.04518E-05
ENSMUSG00000032246,43.23569589,56.08306329,103.7042168,39.22423867,16.00582991,36.29716751,15.96197675,1.414560862,0.004804085,0.999837792,Calml4,9,62858080,62875921,+,3642,protein_coding,calmodulin-like 4 [Source:MGI Symbol;Acc:MGI:1922850],-,48,52,98,43,15,34,18,0.521788452,0.67037011,1.255167525,0.478779826,0.192341417,0.435789183,0.194797719,7.04518E-05
ENSMUSG00000092281,22.51859161,0,23.28053846,23.71698152,1.067055327,2.1351275,2.660329459,3.142664259,0.004827368,0.999837792,Hmgb1-ps7,7,42020836,42021483,+,648,processed_pseudogene,"high-mobility group high mobility group box 1, pseudogene 7 [Source:MGI Symbol;Acc:MGI:3648695]",-,25,0,22,26,1,2,3,1.527418935,0,1.583664695,1.627067876,0.072068667,0.144076271,0.182472555,7.04518E-05
ENSMUSG00000071398,60.34982551,94.90979941,148.1488811,57.46807062,14.93877458,59.78357001,22.16941216,1.483664721,0.005011826,0.999837792,2410004P03Rik,12,17003319,17011727,-,3537,protein_coding,RIKEN cDNA 2410004P03 gene [Source:MGI Symbol;Acc:MGI:1920917],-,67,88,140,63,14,56,25,0.749951037,1.168150643,1.84632664,0.722292022,0.184847878,0.739078277,0.278584053,7.04518E-05
ENSMUSG00000020374,38.73197757,73.33939045,61.37596502,62.0290286,357.4635347,43.77011376,125.922261,-1.578312067,0.00510319,0.999837792,Rasgef1c,11,49901835,49980994,+,3563,protein_coding,"RasGEF domain family, member 1C [Source:MGI Symbol;Acc:MGI:1921813]",-,43,68,58,68,335,41,142,0.477799621,0.896074937,0.759325057,0.77392775,4.39086898,0.537162275,1.570810608,7.04518E-05
ENSMUSG00000031786,50.4416452,59.31862463,195.7681643,57.46807062,22.40816188,39.49985876,34.58428296,1.49351417,0.005115706,0.999837792,Drc7,8,95055103,95078141,+,2988,protein_coding,dynein regulatory complex subunit 7 [Source:MGI Symbol;Acc:MGI:2685616],-,56,55,185,63,21,37,39,0.741994355,0.864237957,2.888063217,0.855002304,0.328216338,0.578040943,0.514440696,7.04518E-05
ENSMUSG00000025479,18.01487329,9.70668403,25.39695104,13.68287396,69.35859629,67.25651626,16.84875324,-1.610940175,0.005229702,0.999837792,Cyp2e1,7,140763739,140774987,+,2158,protein_coding,"cytochrome P450, family 2, subfamily e, polypeptide 1 [Source:MGI Symbol;Acc:MGI:88607]",-,20,9,24,15,65,63,19,0.366920285,0.195813355,0.518770607,0.281868891,1.406641447,1.362782599,0.347019168,7.04518E-05
ENSMUSG00000089806,1.801487329,8.628163582,5.291031467,3.648766388,0,0,0,4.704973293,0.005337959,0.999837792,Gm16570,12,81589435,81589870,-,436,processed_pseudogene,predicted gene 16570 [Source:MGI Symbol;Acc:MGI:4414990],-,2,8,5,4,0,0,0,0.18160871,0.861498921,0.534932612,0.372032457,0,0,0,7.04518E-05
ENSMUSG00000042834,1310.582032,1449.531482,952.3856641,1587.213379,2661.235987,1734.791094,2087.471849,-0.705740903,0.005349545,0.999837792,Nrep,18,33437019,33464029,-,2513,protein_coding,neuronal regeneration related protein [Source:MGI Symbol;Acc:MGI:99444],-,1455,1344,900,1740,2494,1625,2354,22.92258923,25.11065377,16.70573473,28.07786543,46.34740833,30.18549812,36.92030443,7.04518E-05
ENSMUSG00000034295,186.4539385,284.7293982,158.730944,445.1494994,870.7171472,266.8909375,780.3633079,-1.250008505,0.005513128,0.999837792,Fhod3,18,24709445,25133500,+,5408,protein_coding,formin homology 2 domain containing 3 [Source:MGI Symbol;Acc:MGI:1925847],-,207,264,150,488,816,250,880,1.515398419,2.292020427,1.293808906,3.659236402,7.046524551,2.157947109,6.413532395,7.04518E-05
ENSMUSG00000068117,7.205949315,23.72744985,26.45515734,34.66328069,126.979584,21.351275,81.58343673,-1.737474804,0.005543735,0.999837792,Mei1,15,82069996,82126814,+,4740,protein_coding,meiotic double-stranded break formation protein 1 [Source:MGI Symbol;Acc:MGI:3028590],-,8,22,25,38,119,20,92,0.066819745,0.217919242,0.246023859,0.325096717,1.172438614,0.196965029,0.764998862,7.04518E-05
ENSMUSG00000022376,415.2428293,582.4010418,374.6050279,529.9833179,854.7113173,612.7815926,819.3814733,-0.68101344,0.005572753,0.999837792,Adcy8,15,64697084,64922296,-,8152,protein_coding,adenylate cyclase 8 [Source:MGI Symbol;Acc:MGI:1341110],-,461,540,354,581,801,574,924,2.238875386,3.110146373,2.02560449,2.890142723,4.588701832,3.286890164,4.467443861,7.04518E-05
ENSMUSG00000035355,100.8832904,102.4594425,92.06394753,133.1799732,322.2507089,96.08073752,268.6932753,-1.095642024,0.005613971,0.999837792,Kcnh4,11,100740376,100759942,-,3954,protein_coding,"potassium voltage-gated channel, subfamily H (eag-related), member 4 [Source:MGI Symbol;Acc:MGI:2156184]",-,112,95,87,146,302,90,303,1.121436081,1.128075534,1.026356289,1.497350663,3.56690688,1.062535172,3.020349964,7.04518E-05
ENSMUSG00000048483,367.503415,748.4931908,306.8798251,516.300444,1427.720028,655.4841426,863.7202976,-1.018969942,0.005841467,0.999837792,Zdhhc22,12,86980763,86990430,-,3651,protein_coding,"zinc finger, DHHC-type containing 22 [Source:MGI Symbol;Acc:MGI:2685108]",-,408,694,290,566,1338,614,974,4.424268723,8.924807908,3.70511528,6.286543526,17.11456141,7.850440177,10.51473732,7.04518E-05
ENSMUSG00000072612,76.56321147,3.235561343,0,8.209724374,1.067055327,0,2.660329459,4.113591594,0.00586882,0.999837792,Gm10382,5,125389322,125390554,+,1233,protein_coding,predicted gene 10382 [Source:MGI Symbol;Acc:MGI:3647829],-,85,3,0,9,1,0,3,2.729285805,0.114237691,0,0.295996626,0.037875504,0,0.095897985,7.04518E-05
ENSMUSG00000110332,81.06692979,122.9513311,233.8635909,130.4433984,75.76092825,72.59433501,55.86691863,1.061713996,0.005898589,0.999837792,Gm19935,8,90816145,90817393,-,979,protein_coding,"predicted gene, 19935 [Source:MGI Symbol;Acc:MGI:5012120]",-,90,114,221,143,71,68,63,3.639594373,5.467306224,10.5299217,5.923258335,3.386859264,3.242378353,2.536349871,7.04518E-05
ENSMUSG00000022875,5.404461986,2.157040896,7.407444054,2.736574791,19.20699589,17.08102,14.18842378,-1.925821004,0.005926896,0.999837792,Kng1,16,23057865,23082078,+,3250,protein_coding,kininogen 1 [Source:MGI Symbol;Acc:MGI:1097705],-,6,2,7,3,18,16,16,0.073090521,0.028893348,0.100468574,0.037432189,0.258648901,0.229812735,0.194038507,7.04518E-05
