gene_id,SHEF26,SHEF27,SHEF28,SHEF29,SHEF6,SHEF7,SHEF8,SHEF9,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,SHEF26_readcount,SHEF27_readcount,SHEF28_readcount,SHEF29_readcount,SHEF6_readcount,SHEF7_readcount,SHEF8_readcount,SHEF9_readcount,SHEF26_fpkm,SHEF27_fpkm,SHEF28_fpkm,SHEF29_fpkm,SHEF6_fpkm,SHEF7_fpkm,SHEF8_fpkm,SHEF9_fpkm,-log10(padj)
ENSMUSG00000076609,20.02931883,6.025899701,9.225298251,23.70039608,116.0307971,79.0698794,15.85721067,330.4493113,-3.200899784,0.000324778,0.242200302,Igkc,6,70726435,70726966,+,532,IG_C_gene,immunoglobulin kappa constant [Source:MGI Symbol;Acc:MGI:96495],-,20,6,10,22,118,73,17,352,1.633920362,0.499479756,0.762498908,1.963039291,9.560140075,6.466245095,1.320322087,27.13949891,0.61582532
ENSMUSG00000067279,949.3897127,902.8806385,964.966197,869.3736197,1067.876658,1122.142398,1087.618097,1193.184871,-0.277778516,0.000327497,0.242200302,Ppp1r3c,19,36731737,36736653,-,2719,protein_coding,"protein phosphatase 1, regulatory subunit 3C [Source:MGI Symbol;Acc:MGI:1858229]",-,948,899,1046,807,1086,1036,1166,1271,15.15345457,14.64295597,15.60534359,14.08906818,17.21529615,17.95525106,17.71870355,19.17375336,0.61582532
ENSMUSG00000090675,6.00879565,3.01294985,2.767589475,2.154581461,13.76636576,18.41353356,16.78998777,11.26531743,-2.105485679,0.000330574,1,Olfr111,17,37508030,37532449,+,2643,protein_coding,olfactory receptor 111 [Source:MGI Symbol;Acc:MGI:2177494],-,6,3,3,2,14,17,18,12,0.098665793,0.050269245,0.046044202,0.035921195,0.228309905,0.303104715,0.281396014,0.186232244,0
ENSMUSG00000102657,48.0703652,63.27194686,62.7320281,39.85975704,13.76636576,17.33038453,17.72276487,38.48983455,1.289577685,0.000347649,0.244789855,Gm37899,12,109668869,109677585,+,8717,TEC,"predicted gene, 37899 [Source:MGI Symbol;Acc:MGI:5611127]",-,48,63,68,37,14,16,19,41,0.239324254,0.320075016,0.316440983,0.201489594,0.06922371,0.086495571,0.090059422,0.192924598,0.611206584
ENSMUSG00000028344,768.1243772,589.5338541,865.3329759,689.4660677,538.8548884,348.7739886,500.9013018,537.9189073,0.595704262,0.000364098,0.244789855,Invs,4,48279760,48431954,+,11431,protein_coding,inversin [Source:MGI Symbol;Acc:MGI:1335082],-,767,587,938,640,548,322,537,573,2.916242674,2.274218295,3.328660266,2.657747345,2.066284959,1.327432912,1.941031844,2.056085597,0.611206584
ENSMUSG00000028298,21.03078477,74.31942964,5.53517895,4.309162923,0,0,5.59666259,0.938776452,3.979405389,0.000382842,1,Cga,4,34893779,34907370,+,954,protein_coding,"glycoprotein hormones, alpha subunit [Source:MGI Symbol;Acc:MGI:88390]",-,21,74,6,4,0,0,6,1,0.956716891,3.435275859,0.255125421,0.199035049,0,0,0.259863615,0.042995442,0
ENSMUSG00000037010,447.6552759,430.8518286,432.666488,441.6891996,660.7855566,503.6643003,719.1711428,530.4086956,-0.462564949,0.000431757,0.277657128,Apln,X,48025146,48034853,-,3149,protein_coding,apelin [Source:MGI Symbol;Acc:MGI:1353624],-,447,429,469,410,672,465,771,565,6.169463285,6.033410905,6.041587092,6.180578686,9.197938322,6.958589644,10.11636096,7.359470704,0.556491173
ENSMUSG00000037686,117.1715152,101.4359783,74.72491583,81.87409554,127.8305392,175.4701433,178.1604258,133.3062563,-0.712279472,0.000457496,0.281951087,Aspg,12,112106679,112127559,+,3521,protein_coding,asparaginase [Source:MGI Symbol;Acc:MGI:2144822],-,117,101,81,76,130,162,191,142,1.444216686,1.270379922,0.933189518,1.024626328,1.591370151,2.168152989,2.241351352,1.654219412,0.549826227
ENSMUSG00000023067,95.13926446,101.4359783,92.25298251,116.3473989,157.3298944,140.8093743,138.0510105,145.5103501,-0.52451674,0.000565523,0.33381927,Cdkn1a,17,29090976,29100727,+,3553,protein_coding,cyclin-dependent kinase inhibitor 1A (P21) [Source:MGI Symbol;Acc:MGI:104556],-,95,101,100,108,160,130,148,155,1.162093092,1.258938279,1.141709595,1.442934083,1.940969253,1.72420571,1.721111899,1.789399387,0.476488598
ENSMUSG00000024136,47.06889926,58.25036377,55.3517895,35.55059411,61.94864593,136.4767781,107.2693663,81.67355136,-0.97637862,0.000586796,0.33381927,Dnase1l2,17,24440081,24443105,-,2328,protein_coding,deoxyribonuclease 1-like 2 [Source:MGI Symbol;Acc:MGI:1913955],-,47,58,60,33,63,126,115,87,0.877460153,1.103375382,1.045488193,0.672897489,1.16641059,2.550518648,2.041067952,1.532876161,0.476488598
ENSMUSG00000097736,55.08062679,101.4359783,152.2174211,57.09640873,31.46597889,35.74391809,33.57997554,54.44903424,1.238044396,0.000611985,0.33525431,9530059O14Rik,9,122572499,122679596,+,6620,lincRNA,RIKEN cDNA 9530059O14 gene [Source:MGI Symbol;Acc:MGI:2442421],-,55,101,165,53,32,33,36,58,0.361091464,0.675680922,1.01105973,0.380045701,0.208346337,0.234907501,0.224691742,0.359369154,0.474625631
ENSMUSG00000021423,124.1817768,177.7640412,146.6822422,154.0525745,212.3953575,232.8770421,196.8159677,210.2859254,-0.499399738,0.000652243,0.344547405,Ly86,13,37345208,37419036,+,3632,protein_coding,lymphocyte antigen 86 [Source:MGI Symbol;Acc:MGI:1321404],-,124,177,159,143,216,215,211,224,1.483844417,2.158269626,1.775833084,1.868995008,2.563313896,2.789546172,2.400375662,2.529723016,0.462751016
ENSMUSG00000114624,10.01465942,30.1294985,22.1407158,20.46852388,6.883182881,7.58204323,0.932777098,5.632658715,1.990883011,0.000663232,1,Gm48267,14,12400698,12402230,-,1533,TEC,"predicted gene, 48267 [Source:MGI Symbol;Acc:MGI:6097690]",-,10,30,24,19,7,7,1,6,0.283511296,0.866677201,0.635067584,0.588341373,0.19681118,0.215177481,0.026952586,0.160538754,0
ENSMUSG00000065037,186.2726651,223.9626055,378.2372283,194.9896223,165.1963892,66.07209101,135.2526793,126.7348211,0.99480171,0.000713024,0.363666975,Rn7sk,9,78175303,78175633,-,331,misc_RNA,"RNA, 7SK, nuclear [Source:MGI Symbol;Acc:MGI:103186]",-,186,223,410,181,168,61,145,135,24.42291354,29.83699913,50.24660477,25.95783843,21.87636539,8.684459124,18.10016808,16.72925374,0.439296136
ENSMUSG00000100916,9.013193475,26.11223204,11.0703579,31.24143119,0.98331184,6.498894197,5.59666259,3.75510581,2.203711659,0.00076036,1,Lhb,7,45420820,45421897,+,678,protein_coding,luteinizing hormone beta [Source:MGI Symbol;Acc:MGI:96782],-,9,26,12,29,1,6,6,4,0.576932942,1.698329395,0.717963573,2.030421707,0.063571753,0.417025384,0.365648803,0.241992046,0
ENSMUSG00000028268,90.13193475,113.4877777,88.56286321,109.8836545,160.27983,154.8903117,195.8831906,117.3470566,-0.646002716,0.00092576,0.435712154,Gbp3,3,142560026,142573209,+,3265,protein_coding,guanylate binding protein 3 [Source:MGI Symbol;Acc:MGI:1926263],-,90,113,96,102,163,143,210,125,1.198041454,1.532757784,1.19272111,1.482978757,2.151782144,2.063924403,2.657533259,1.570354202,0.360800326
ENSMUSG00000030630,462.677265,457.9683773,504.6238143,456.7712698,590.970416,524.2441319,595.1117887,635.5516583,-0.318206486,0.000957177,0.435712154,Fah,7,84585159,84606722,-,2218,protein_coding,fumarylacetoacetate hydrolase [Source:MGI Symbol;Acc:MGI:95482],-,462,456,547,424,601,484,638,677,9.053009067,9.105034028,10.00406818,9.074490672,11.67903099,10.28311645,11.88506979,12.51981526,0.360800326
ENSMUSG00000021182,1063.55683,1081.648996,1080.282425,976.0254021,1314.68793,1285.697902,1143.584722,1385.634044,-0.287505798,0.000965699,0.435712154,Ccdc88c,12,100911523,101029056,-,11386,protein_coding,coiled-coil domain containing 88C [Source:MGI Symbol;Acc:MGI:1915589],-,1062,1077,1171,906,1337,1187,1226,1476,4.053833048,4.189119952,4.171925783,3.777243321,5.061207097,4.912702595,4.448994717,5.317236431,0.360800326
ENSMUSG00000023951,1635.393883,1335.7411,1702.990057,1496.356825,2723.773797,1774.198116,1896.335841,2183.594028,-0.475217986,0.00100643,0.435712154,Vegfa,17,46016993,46032369,-,4285,protein_coding,vascular endothelial growth factor A [Source:MGI Symbol;Acc:MGI:103178],-,1633,1330,1846,1389,2770,1638,2033,2326,16.5633386,13.74608696,17.47558524,15.38754597,27.86267591,18.01374478,19.60329844,22.26535776,0.360800326
ENSMUSG00000024548,1336.957032,1589.833204,1504.646145,1537.293873,1208.490252,1073.400692,750.8855641,1210.082847,0.492518347,0.001025812,0.435712154,Setbp1,18,78750380,79109391,-,9953,protein_coding,SET binding protein 1 [Source:MGI Symbol;Acc:MGI:1933199],-,1335,1583,1631,1427,1229,991,805,1289,5.829613781,7.04377027,6.647384733,6.805936814,5.32220697,4.692027886,3.34183094,5.312142382,0.360800326
ENSMUSG00000032269,169.2477441,167.720875,184.505965,216.5354369,123.8972919,158.1397588,109.1349205,99.51030396,0.591856758,0.001031027,0.435712154,Htr3a,9,48899213,48911099,-,2083,protein_coding,5-hydroxytryptamine (serotonin) receptor 3A [Source:MGI Symbol;Acc:MGI:96282],-,169,167,200,201,126,146,117,106,3.526224481,3.550630453,3.8948576,4.580624918,2.607204853,3.30296917,2.320807884,2.087312092,0.360800326
ENSMUSG00000110427,25.03664854,36.1553982,17.52806668,33.39601265,10.81643024,16.24723549,8.394993885,8.448988072,1.359990633,0.001090054,1,4933406B17Rik,8,95496430,95503718,+,4333,lincRNA,RIKEN cDNA 4933406B17 gene [Source:MGI Symbol;Acc:MGI:1918290],-,25,36,19,31,11,15,9,9,0.250763222,0.367952776,0.177875351,0.339618194,0.109420294,0.163133632,0.085821563,0.085197061,0
ENSMUSG00000105771,3.004397825,11.04748278,9.225298251,9.695616577,0.98331184,0,0.932777098,0.938776452,3.494597234,0.001156733,1,2900064K03Rik,5,49515825,49518937,-,3113,TEC,RIKEN cDNA 2900064K03 gene [Source:MGI Symbol;Acc:MGI:1920226],-,3,11,10,9,1,0,1,1,0.041884627,0.15649189,0.130308198,0.137240197,0.013845695,0,0.013272828,0.013176245,0
ENSMUSG00000020411,76.11141156,83.35827919,117.1612878,80.79680481,137.6636576,187.3847827,128.7232396,122.9797153,-0.684826651,0.001157161,0.469190513,Nipal4,11,46148155,46166508,-,3444,protein_coding,NIPA-like domain containing 4 [Source:MGI Symbol;Acc:MGI:2444671],-,76,83,127,75,140,173,138,131,0.959097968,1.067316497,1.495861679,1.03375129,1.752099531,2.367139729,1.655611914,1.560195233,0.328650778
ENSMUSG00000030107,17.02492101,23.09928219,24.90830528,17.23665169,63.91526961,42.24281228,30.78164424,38.48983455,-1.086820767,0.00117369,0.469190513,Usp18,6,121245906,121270917,+,2790,protein_coding,ubiquitin specific peptidase 18 [Source:MGI Symbol;Acc:MGI:1344364],-,17,23,27,16,65,39,33,41,0.264823938,0.365091654,0.392563954,0.272228583,1.004160269,0.658720741,0.488711249,0.602768359,0.328650778
ENSMUSG00000053465,639.9367367,686.9525659,725.1084425,631.2923682,470.0230596,405.0977383,414.1530316,629.9189996,0.483000448,0.001210724,0.471258497,Hs6st3,14,119138341,119869815,+,1708,protein_coding,heparan sulfate 6-O-sulfotransferase 3 [Source:MGI Symbol;Acc:MGI:1354960],-,639,684,786,586,478,374,444,671,16.26018616,17.73562542,18.66747326,16.28649737,12.06240514,10.31869249,10.74082654,16.11407748,0.326740806
ENSMUSG00000021342,3010.406621,17214.99113,703.8902565,740.098732,2.949935521,10.83149033,562.4645903,97.63275106,5.00682044,0.00127344,0.482960324,Prl,13,27057570,27065205,+,1408,protein_coding,prolactin [Source:MGI Symbol;Acc:MGI:97762],-,3006,17141,763,687,3,10,603,104,92.78950182,539.1526852,21.98228031,23.161785,0.091835899,0.334686565,17.69527257,3.029712914,0.316088546
ENSMUSG00000042604,899.3164156,848.6475412,830.2768426,1002.95767,757.150117,675.8849965,762.0788893,599.8781531,0.357029218,0.00131857,0.487574053,Kcna4,2,107290639,107298502,+,4833,protein_coding,"potassium voltage-gated channel, shaker-related subfamily, member 4 [Source:MGI Symbol;Acc:MGI:96661]",-,898,845,900,931,770,624,817,639,8.07554912,7.743159159,7.553992905,9.144307663,6.867012068,6.084273507,6.984701661,5.423190457,0.311959414
ENSMUSG00000038496,56.08209273,47.20288099,58.11937898,51.70995508,96.36456034,63.90579294,87.68104724,92.00009234,-0.675427805,0.00139493,0.5032296,Slc19a3,1,83012523,83038448,-,3065,protein_coding,"solute carrier family 19, member 3 [Source:MGI Symbol;Acc:MGI:1931307]",-,56,47,63,48,98,59,94,98,0.794090627,0.679118641,0.833798153,0.74341052,1.378127749,0.907115247,1.267184856,1.311494249,0.298233821
ENSMUSG00000087207,0,0,0,0,3.933247361,4.332596132,2.798331295,5.632658715,-4.50393208,0.001444951,1,Gm13147,4,147230284,147259338,+,1418,transcribed_unprocessed_pseudogene,predicted gene 13147 [Source:MGI Symbol;Acc:MGI:3651740],-,0,0,0,0,4,4,3,6,0,0,0,0,0.12158434,0.132930517,0.087415334,0.17355847,0
ENSMUSG00000035566,2183.195753,2461.580028,2837.701742,2684.608501,2109.203897,1470.916387,1282.56851,2124.451112,0.541069868,0.001504827,0.507894325,Pcdh17,14,84443563,84539002,+,12991,protein_coding,protocadherin 17 [Source:MGI Symbol;Acc:MGI:2684924],-,2180,2451,3076,2492,2145,1358,1375,2263,7.293339538,8.355626159,9.604938903,9.105910953,7.116698944,4.926042124,4.373233988,7.14517327,0.294226639
ENSMUSG00000110631,35.05130796,47.20288099,37.82372283,63.56015311,104.2310551,129.9778839,91.41215563,47.87759908,-1.024910695,0.001507695,0.507894325,Gm42047,8,121833247,121841178,+,5647,lincRNA,"predicted gene, 42047 [Source:MGI Symbol;Acc:MGI:5624932]",-,35,47,41,59,106,120,98,51,0.269378406,0.368602556,0.294521448,0.4959663,0.809062288,1.001392634,0.717052389,0.370444526,0.294226639
ENSMUSG00000029715,275.403134,280.2043361,253.6957019,273.6318456,209.445422,192.8005279,235.9926059,192.4491728,0.380691292,0.001524589,0.507894325,Pop7,5,137501438,137502518,-,1081,protein_coding,"processing of precursor 7, ribonuclease P family, (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1921347]",-,275,279,275,254,213,178,253,205,11.05654713,11.4302777,10.31948106,11.15387997,8.492739246,7.75952689,9.67024387,7.778555608,0.294226639
ENSMUSG00000024907,16.02345507,18.0776991,17.52806668,19.39123315,5.899871041,3.249447099,8.394993885,7.51021162,1.48664525,0.001609143,1,Gal,19,3409919,3414472,-,712,protein_coding,galanin [Source:MGI Symbol;Acc:MGI:95637],-,16,18,19,18,6,3,9,8,0.976680486,1.119620351,1.082491427,1.200080711,0.363216139,0.198555625,0.522282068,0.460872492,0
ENSMUSG00000025184,277.4060658,275.182753,284.1391861,258.5497754,343.1758322,359.6054789,318.0769905,348.2860639,-0.320211883,0.001646483,0.507894325,R3hcc1l,19,42518759,42592343,+,7397,protein_coding,R3H domain and coiled-coil containing 1 like [Source:MGI Symbol;Acc:MGI:1196316],-,277,274,308,240,349,332,341,371,1.627558741,1.640488599,1.689063418,1.540187402,2.033591364,2.115063444,1.904764813,2.057259538,0.294226639
ENSMUSG00000028453,121.1773789,96.41439521,139.3020036,131.4294692,159.2965181,302.1985802,237.8581601,141.7552443,-0.782636033,0.001650857,0.507894325,Fancg,4,43002343,43010506,-,3795,protein_coding,"Fanconi anemia, complementation group G [Source:MGI Symbol;Acc:MGI:1926471]",-,121,96,151,122,162,279,255,151,1.385753907,1.120308743,1.614046437,1.52604027,1.839912267,3.464442496,2.776329448,1.632059398,0.294226639
ENSMUSG00000030790,26.03811448,17.07338249,22.1407158,15.08207023,38.34916177,38.99336518,39.17663813,37.5510581,-0.934342525,0.00167283,0.507894325,Adm,7,110627661,110629820,+,1619,protein_coding,adrenomedullin [Source:MGI Symbol;Acc:MGI:108058],-,26,17,24,14,39,36,42,40,0.697973639,0.46502933,0.601333296,0.410486738,1.038273187,1.047843892,1.071877219,1.013407085,0.294226639
ENSMUSG00000056144,36.0527739,32.13813174,26.75336493,45.24621069,64.89858145,68.23838907,70.89105947,45.06126972,-0.833532646,0.001683201,0.507894325,Trim34a,7,104244457,104262234,+,2592,protein_coding,tripartite motif-containing 34A [Source:MGI Symbol;Acc:MGI:2137359],-,36,32,29,42,66,63,76,48,0.6036428,0.546755617,0.453851588,0.769187534,1.097495679,1.1453718,1.211493796,0.759586144,0.294226639
ENSMUSG00000109378,62.09088838,50.21583084,61.80949828,45.24621069,69.81514065,92.0676678,103.5382579,85.42865717,-0.674659464,0.001717735,0.507894325,Gm49396,7,30563344,30567960,+,3234,protein_coding,"predicted gene, 49396 [Source:MGI Symbol;Acc:MGI:6121629]",-,62,50,67,42,71,85,111,91,0.833228652,0.684712508,0.840399229,0.616491678,0.946263773,1.238567969,1.41816108,1.154176348,0.294226639
ENSMUSG00000052942,367.5380006,394.6964304,357.9415721,319.955347,236.9781535,248.0411285,249.9842623,329.5105348,0.43541183,0.001749832,0.507894325,Glis3,19,28258851,28680077,-,8842,protein_coding,GLIS family zinc finger 3 [Source:MGI Symbol;Acc:MGI:2444289],zf-C2H2,367,393,388,297,241,229,268,351,1.803964867,1.968431527,1.780049475,1.594497646,1.174790464,1.22046662,1.252353353,1.628273668,0.294226639
ENSMUSG00000038642,1550.269278,1443.202978,1295.231874,1280.898679,1852.559507,1762.283477,1826.377558,1509.552536,-0.319491357,0.001770703,0.507894325,Ctss,3,95526786,95556403,+,1358,protein_coding,cathepsin S [Source:MGI Symbol;Acc:MGI:107341],-,1548,1437,1404,1189,1884,1627,1958,1608,49.5431605,46.86355933,41.9390121,41.56234361,59.79639597,56.45841961,59.57382932,48.56876586,0.294226639
