gene_id,SHEF26,SHEF27,SHEF28,SHEF29,SHEF1,SHEF2,SHEF3,SHEF4,SHEF5,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,SHEF26_readcount,SHEF27_readcount,SHEF28_readcount,SHEF29_readcount,SHEF1_readcount,SHEF2_readcount,SHEF3_readcount,SHEF4_readcount,SHEF5_readcount,SHEF26_fpkm,SHEF27_fpkm,SHEF28_fpkm,SHEF29_fpkm,SHEF1_fpkm,SHEF2_fpkm,SHEF3_fpkm,SHEF4_fpkm,SHEF5_fpkm,-log10(padj)
ENSMUSG00000025439,967.5060339,1033.901971,1062.352823,1086.837295,1269.553598,1323.178271,1455.914511,1401.571986,1398.033009,-0.400219744,5.95E-06,0.011449755,Clns1a,7,97696634,97720796,+,3856,protein_coding,"chloride channel, nucleotide-sensitive, 1A [Source:MGI Symbol;Acc:MGI:109638]",-,973,1035,1161,1014,1403,1345,1321,1376,1478,10.96701245,11.88725549,12.21366638,12.48299721,14.53710847,15.08197216,16.7329552,15.89807299,15.94084205,1.941203804
ENSMUSG00000072849,0,6.992573717,1.830065156,0,1.809769919,56.07521299,54.00439896,40.74337169,86.07645725,-4.42886704,8.82E-06,0.015556588,Serpina1e,12,103946931,103958975,-,1617,protein_coding,"serine (or cysteine) peptidase inhibitor, clade A, member 1E [Source:MGI Symbol;Acc:MGI:891967]",-,0,7,2,0,2,57,49,40,91,0,0.191719502,0.050173088,0,0.049417112,1.524185099,1.48010633,1.102079818,2.340481551,1.808085659
ENSMUSG00000044244,89.49182225,74.92043268,112.5490071,84.67470046,33.4807435,40.33480233,55.10652956,53.9849675,34.05222484,1.066848442,1.68E-05,0.02727116,Il20rb,9,100457719,100486788,-,4206,protein_coding,interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266],-,90,75,123,79,37,41,50,53,36,0.930006026,0.789714782,1.186278615,0.891611716,0.351471278,0.421490183,0.580640857,0.561396472,0.355964823,1.564296386
ENSMUSG00000022841,6713.875376,6639.948214,6204.835912,6606.770299,7368.478225,9428.505988,9001.100538,9159.109957,9312.3376,-0.436706762,2.65E-05,0.040020683,Ap2m1,16,20535478,20544909,+,4120,protein_coding,"adaptor-related protein complex 2, mu 1 subunit [Source:MGI Symbol;Acc:MGI:1298405]",-,6752,6647,6781,6164,8143,9584,8167,8992,9845,71.22750619,71.45074067,66.76477452,71.02043987,78.96681175,100.582509,96.82158668,97.23489736,99.37848099,1.397715505
ENSMUSG00000032193,420.6115646,316.6636955,336.7319887,334.4114752,1024.329774,556.8170273,494.8566354,605.0390697,733.0687293,-0.956088172,3.20E-05,0.045140804,Ldlr,9,21723483,21749919,+,9622,protein_coding,low density lipoprotein receptor [Source:MGI Symbol;Acc:MGI:96765],-,423,317,368,312,1132,566,449,594,775,1.910678147,1.459056743,1.55143407,1.539242993,4.700439416,2.543454391,2.279228382,2.750325974,3.349733062,1.345430708
ENSMUSG00000024378,605.5613306,462.5088044,485.8822989,443.7383037,1006.232075,695.5293962,728.5083207,780.235568,750.0948417,-0.665673945,3.82E-05,0.05051804,Stard4,18,33199355,33213862,-,5586,protein_coding,StAR-related lipid transfer (START) domain containing 4 [Source:MGI Symbol;Acc:MGI:2156764],-,609,463,531,414,1112,707,661,766,793,4.738369049,3.670779791,3.856065906,3.518174314,7.953554129,5.472570413,5.77972778,6.109292464,5.903996695,1.296553506
ENSMUSG00000110016,105.4014795,91.90239743,77.77776913,100.7521752,29.86120366,37.38347533,34.16604832,48.89204603,67.15855455,1.109057781,5.17E-05,0.064299167,Gm20751,13,43716791,43719038,+,1270,lincRNA,"predicted gene, 20751 [Source:MGI Symbol;Acc:MGI:5434107]",-,106,92,85,94,33,38,31,48,71,3.627560513,3.208206976,2.714976427,3.513517139,1.038167918,1.293757115,1.19224313,1.683839117,2.325029553,1.191794652
ENSMUSG00000073842,0,0,0,0,0,7.870205332,19.83835064,25.46460731,6.621265942,-6.028358659,6.60E-05,0.077598953,Mup7,4,60066469,60070475,-,1033,protein_coding,major urinary protein 7 [Source:MGI Symbol;Acc:MGI:3709615],-,0,0,0,0,0,8,18,25,7,0,0,0,0,0,0.334859436,0.85109696,1.078208534,0.281819843,1.110144138
ENSMUSG00000010311,2.983060742,0.998939102,2.745097734,2.143663303,46.14913293,12.78908366,2.204261182,21.39027014,22.70148323,-3.24750648,8.65E-05,0.096348868,Optc,1,133897199,133907999,-,2575,protein_coding,opticin [Source:MGI Symbol;Acc:MGI:2151113],-,3,1,3,2,51,13,2,21,24,0.050635668,0.017198915,0.047260126,0.036869794,0.791316694,0.21829259,0.037936706,0.363333246,0.3876215,1.016153385
ENSMUSG00000019997,134.2377334,105.8875449,85.09802976,64.30989908,290.468072,547.9630463,230.3452935,122.2301151,220.3935664,-1.535258663,9.35E-05,0.098926914,Ctgf,10,24595442,24598683,+,2861,protein_coding,connective tissue growth factor [Source:MGI Symbol;Acc:MGI:95537],-,135,106,93,60,321,557,209,120,233,2.050824194,1.640840171,1.318608737,0.995523088,4.482750418,8.418025037,3.56808576,1.86864355,3.386974391,1.004685538
ENSMUSG00000031654,155.1191586,41.9554423,92.41829038,82.53103716,888.5970302,609.9409132,254.5921665,99.82126065,192.0167123,-2.136865635,0.000143043,0.144145994,Cbln1,8,87468405,87472609,-,3037,protein_coding,cerebellin 1 precursor protein [Source:MGI Symbol;Acc:MGI:88281],-,156,42,101,77,982,620,231,98,203,2.232504423,0.612467109,1.349048117,1.203549279,12.9188567,8.827135095,3.715130245,1.437620846,2.779873899,0.841197424
ENSMUSG00000085955,5.966121483,10.98833013,21.96078187,20.36480138,2.714654878,3.935102666,0,2.037168585,0,3.07442296,0.000168486,0.160520181,Gm12356,11,98682921,98683415,-,353,processed_transcript,predicted gene 12356 [Source:MGI Symbol;Acc:MGI:3651195],-,6,11,24,19,3,4,0,2,0,0.738735665,1.380054546,2.75795639,2.555034916,0.339550156,0.48995722,0,0.252416865,0,0.79447036
ENSMUSG00000078117,205.8311912,219.7666025,208.6274278,182.2113807,225.3163549,340.3863806,338.3540915,374.8390196,334.8468776,-0.659623019,0.000179539,0.160520181,Gm16485,9,8971791,8975773,+,3983,protein_coding,predicted gene 16485 [Source:MGI Symbol;Acc:MGI:3642771],-,207,220,228,170,249,346,307,368,354,2.258772859,2.446192593,2.322070488,2.026079856,2.497735381,3.756113163,3.76473945,4.116239067,3.696296537,0.79447036
ENSMUSG00000028172,70.59910422,31.96605128,10.06535836,32.15494954,195.4551513,125.9232853,85.96618611,112.0442722,80.40108644,-1.731469523,0.000182047,0.160520181,Tacr3,3,134829007,134934579,+,3762,protein_coding,tachykinin receptor 3 [Source:MGI Symbol;Acc:MGI:892968],-,71,32,11,30,216,128,78,110,85,0.82026103,0.376712004,0.118610941,0.378547522,2.293994356,1.471174044,1.012704331,1.302677679,0.93966702,0.79447036
ENSMUSG00000073406,0.994353581,0.998939102,1.830065156,3.215494954,105.8715403,13.77285933,8.817044729,2.037168585,7.567161077,-3.983265771,0.000227213,0.185049091,H2-Bl,17,36080115,36084223,-,1682,polymorphic_pseudogene,"histocompatibility 2, blastocyst [Source:MGI Symbol;Acc:MGI:892004]",-,1,1,2,3,117,14,8,2,8,0.025839644,0.026330086,0.048234176,0.084666812,2.77918371,0.35989426,0.232311576,0.052974526,0.197805264,0.732713043
ENSMUSG00000109387,12.92659655,8.990451922,28.36600992,12.86197982,0.904884959,0.983775667,2.204261182,1.018584292,6.621265942,2.747123421,0.000227355,0.185049091,Gm45182,7,91158600,91161003,+,2404,TEC,predicted gene 45182 [Source:MGI Symbol;Acc:MGI:5753758],-,13,9,31,12,1,1,2,1,7,0.235028977,0.165800684,0.523092013,0.236954372,0.01661969,0.017986158,0.040635199,0.01853227,0.121098127,0.732713043
ENSMUSG00000034587,185.9441196,157.8323782,137.2548867,177.9240541,95.91780571,99.36134232,117.9279732,118.1557779,110.6697307,0.604075514,0.000263265,0.199473087,8430429K09Rik,11,3452365,3479831,+,2649,processed_transcript,RIKEN cDNA 8430429K09 gene [Source:MGI Symbol;Acc:MGI:1918773],-,187,158,150,166,106,101,107,116,117,3.068118786,2.641516945,2.296995578,2.974706165,1.598752704,1.648588596,1.972916365,1.950918418,1.836867175,0.70011569
ENSMUSG00000027318,23.86448593,2.996817307,5.490195468,7.50282156,163.7841777,121.9881826,14.32769768,16.29734868,40.67349079,-2.843598517,0.000263928,0.199473087,Adam33,2,131050591,131063814,-,5394,protein_coding,a disintegrin and metallopeptidase domain 33 [Source:MGI Symbol;Acc:MGI:1341813],-,24,3,6,7,181,124,13,16,43,0.193380563,0.024631371,0.045122294,0.061603451,1.340679652,0.99399367,0.117717022,0.132151507,0.331536511,0.70011569
ENSMUSG00000034940,2890.585859,2976.838525,3040.653257,3116.886442,1855.919052,1830.806515,2574.577061,2237.82969,2298.525177,0.477464716,0.000285961,0.208672619,Synrg,11,83964428,84044578,+,8744,protein_coding,"synergin, gamma [Source:MGI Symbol;Acc:MGI:1354742]",-,2907,2980,3323,2908,2051,1861,2336,2197,2430,14.44931984,15.09330637,15.41597689,15.78709408,9.37158172,9.20256937,13.04876907,11.19394029,11.5576616,0.680534533
ENSMUSG00000002012,1274.76129,1369.545509,1085.228638,1205.810608,1865.872786,1726.526295,1411.829287,1966.886269,1656.262381,-0.484154172,0.000328677,0.231848492,Pnck,X,73655994,73660117,-,1971,protein_coding,pregnancy upregulated non-ubiquitously expressed CaM kinase [Source:MGI Symbol;Acc:MGI:1347357],-,1282,1371,1186,1125,2062,1755,1281,1931,1751,28.2692263,30.80555963,24.40894018,27.09466851,41.79837729,38.50023428,31.74456362,43.64743505,36.94650581,0.634795725
ENSMUSG00000004842,5.966121483,29.96817307,0.915032578,3.215494954,0.904884959,0,0,0,0,5.205370538,0.000372773,0.252711208,Pou1f1,16,65520511,65535005,+,3891,protein_coding,"POU domain, class 1, transcription factor 1 [Source:MGI Symbol;Acc:MGI:97588]",Pou,6,30,1,3,1,0,0,0,0,0.06701971,0.341458789,0.010425326,0.036599737,0.010268243,0,0,0,0,0.597375497
ENSMUSG00000020717,394.7583715,417.5565448,332.1568258,350.48895,622.5608521,595.1842782,435.3415835,489.9390446,588.3467737,-0.548639474,0.000382136,0.252711208,Pecam1,11,106654217,106750628,-,6228,protein_coding,platelet/endothelial cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97537],-,397,418,363,327,688,605,395,481,622,2.770476205,2.972391086,2.364334282,2.492396269,4.413643177,4.200293579,3.097814068,3.440800957,4.15351354,0.597375497
ENSMUSG00000028298,20.88142519,73.92149358,5.490195468,4.287326606,0,1.967551333,5.510652956,0,0,4.170460017,0.000405066,0.254114811,Cga,4,34893779,34907370,+,954,protein_coding,"glycoprotein hormones, alpha subunit [Source:MGI Symbol;Acc:MGI:88390]",-,21,74,6,4,0,2,5,0,0,0.956716891,3.435275859,0.255125421,0.199035049,0,0.090647221,0.255993233,0,0,0.594970022
ENSMUSG00000106375,7.954828644,12.98620833,28.36600992,5.359158257,1.809769919,0,0,3.055752877,2.837685404,3.135012928,0.000408274,0.254114811,Gm43361,5,122496159,122500848,+,4690,TEC,predicted gene 43361 [Source:MGI Symbol;Acc:MGI:5663498],-,8,13,31,5,2,0,0,3,3,0.074136088,0.122757711,0.268126482,0.050607526,0.01703784,0,0,0.02849781,0.026602488,0.594970022
ENSMUSG00000108390,5.966121483,2.996817307,7.320260624,3.215494954,0,0,0,0,0,4.748584034,0.000442411,1,Gm39038,7,78560635,78575232,-,355,sense_intronic,"predicted gene, 39038 [Source:MGI Symbol;Acc:MGI:5621923]",-,6,3,8,3,0,0,0,0,0,0.734573774,0.37425807,0.914139536,0.40115374,0,0,0,0,0,0
ENSMUSG00000041261,67.61604348,71.92361538,77.77776913,139.3381147,230.7456647,196.7551333,299.7795208,117.1371936,144.7219556,-1.150959572,0.000444273,0.268620148,Car8,4,8143362,8239041,-,3853,protein_coding,carbonic anhydrase 8 [Source:MGI Symbol;Acc:MGI:88253],-,68,72,85,130,255,200,272,115,153,0.767047794,0.827583379,0.894892308,1.60163034,2.644225911,2.244418617,3.448075375,1.329725231,1.651453203,0.570861416
ENSMUSG00000045934,59.66121483,61.93422435,66.7973782,48.23242431,121.2545846,124.9395096,79.35340256,83.52391197,99.31898913,-0.781438078,0.000486632,0.279112534,Mtmr11,3,96162004,96171718,+,3780,protein_coding,myotubularin related protein 11 [Source:MGI Symbol;Acc:MGI:2652817],-,60,62,73,45,134,127,72,82,105,0.689877486,0.726403891,0.783397026,0.565117372,1.416349337,1.452729638,0.93035255,0.966462774,1.155237689,0.554220661
ENSMUSG00000030108,90.48617583,74.92043268,56.73201984,77.1718789,99.53734554,149.5339013,103.6002756,150.7504753,138.1006896,-0.77988329,0.000490916,0.279112534,Slc6a13,6,121300227,121337733,+,2904,protein_coding,"solute carrier family 6 (neurotransmitter transporter, GABA), member 13 [Source:MGI Symbol;Acc:MGI:95629]",-,91,75,62,72,110,152,94,148,146,1.361937888,1.143781121,0.866055922,1.176938658,1.513399054,2.263183935,1.581022671,2.270534897,2.090884743,0.554220661
ENSMUSG00000106106,18553.64346,31520.52444,39803.00211,19837.4602,21417.72211,4411.250089,4240.998515,4954.393998,9050.324648,1.637636312,0.000501194,0.279112534,CT010467.1,17,39846353,39848827,-,2466,rRNA,"18s RNA, related sequence 5",-,18659,31554,43499,18508,23669,4484,3848,4864,9568,328.8575478,566.6822653,715.5451775,356.2741908,383.4813279,78.62223898,76.21647292,87.87464264,161.3622512,0.554220661
ENSMUSG00000020660,54.68944693,106.886484,43.00653117,51.44791927,7.239079676,36.39969966,28.65539537,17.31593297,18.91790269,1.564836449,0.000525716,0.280570063,Pomc,12,3954951,3960642,+,1318,protein_coding,pro-opiomelanocortin-alpha [Source:MGI Symbol;Acc:MGI:97742],-,55,107,47,48,8,37,26,17,20,1.813676396,3.595395246,1.446549522,1.728796087,0.24251129,1.213833697,0.963529007,0.574640973,0.631085839,0.551958671
ENSMUSG00000020226,8.949182225,6.992573717,6.405228046,10.71831651,1.809769919,0,0,0,1.891790269,3.407007652,0.000533996,0.280570063,Slc5a4b,10,76057494,76110961,-,3202,protein_coding,"solute carrier family 5 (neutral amino acid transporters, system A), member 4b [Source:MGI Symbol;Acc:MGI:1890478]",-,9,7,7,10,2,0,0,0,2,0.122161316,0.09681775,0.088680385,0.148250653,0.024955487,0,0,0,0.025976613,0.551958671
ENSMUSG00000079507,0,0,0,0,4.524424797,8.853980999,3.306391773,3.055752877,2.837685404,-4.628986404,0.000540094,1,H2-Q1,17,35320405,35325099,+,2860,protein_coding,"histocompatibility 2, Q region locus 1 [Source:MGI Symbol;Acc:MGI:95928]",-,0,0,0,0,5,9,3,3,3,0,0,0,0,0.069849187,0.136065917,0.05123445,0.046732423,0.04362436,0
ENSMUSG00000028197,22.87013235,20.97772115,24.70587961,4.287326606,114.0155049,107.2315477,46.28948483,24.44602302,46.34886159,-1.890083758,0.000543586,0.280570063,Col24a1,3,145292472,145552011,+,7621,protein_coding,"collagen, type XXIV, alpha 1 [Source:MGI Symbol;Acc:MGI:1918605]",-,23,21,27,4,126,109,42,24,49,0.131168151,0.122035337,0.143715186,0.024915292,0.660565623,0.618425533,0.269180865,0.140301514,0.267397885,0.551958671
ENSMUSG00000109846,10.93788939,15.98302564,12.81045609,16.07747477,0,4.918878333,1.102130591,4.074337169,4.729475673,2.233370266,0.000559103,0.281708101,Gm45627,8,34658106,34659369,-,977,lincRNA,predicted gene 45627 [Source:MGI Symbol;Acc:MGI:5791463],-,11,16,14,15,0,5,1,4,5,0.489339916,0.725276643,0.581278594,0.728810531,0,0.221283135,0.049993356,0.182401542,0.212838059,0.550200664
ENSMUSG00000029168,607.5500377,597.3655833,555.4247749,559.496122,1440.576856,1078.218131,619.3973922,919.781616,881.5742654,-0.76886276,0.000649467,0.312669498,Dpysl5,5,30711564,30799375,+,7376,protein_coding,dihydropyrimidinase-like 5 [Source:MGI Symbol;Acc:MGI:1929772],-,611,598,607,522,1592,1096,562,903,932,3.600251365,3.590529906,3.338248337,3.359445026,8.623420035,6.424843034,3.721536334,5.454185697,5.254953218,0.504914483
ENSMUSG00000031727,8.949182225,1.997878205,3.660130312,3.215494954,97.72757563,18.69173766,11.02130591,8.148674339,17.02611242,-2.77928589,0.000650102,0.312669498,Pmfbp1,8,109494027,109542640,+,3593,protein_coding,polyamine modulated factor 1 binding protein 1 [Source:MGI Symbol;Acc:MGI:1930136],-,9,2,4,3,108,19,10,8,18,0.108867391,0.024651937,0.045159969,0.039635285,1.200947226,0.228648975,0.135940743,0.099196385,0.208347905,0.504914483
ENSMUSG00000025081,25.85319309,60.93528525,28.36600992,39.6577711,3.619539838,3.935102666,23.14474241,13.2415958,10.40484648,1.846132367,0.000685836,0.315753893,Tdrd1,19,56826209,56870012,+,5443,protein_coding,tudor domain containing 1 [Source:MGI Symbol;Acc:MGI:1933218],-,26,61,31,37,4,4,21,13,11,0.207609649,0.496329139,0.231033107,0.322686899,0.029361554,0.031775657,0.188446387,0.106406485,0.084048158,0.500651287
ENSMUSG00000041361,9.943535806,10.98833013,10.98039094,11.79014817,34.38562846,26.561943,22.04261182,28.52036019,17.97200756,-1.248864592,0.000686357,0.315753893,Myzap,9,71504347,71592360,-,5635,protein_coding,myocardial zonula adherens protein [Source:MGI Symbol;Acc:MGI:2142908],-,10,11,12,11,38,27,20,28,19,0.07712916,0.086452397,0.086384969,0.092665209,0.269430689,0.207177563,0.173357618,0.221374294,0.140227609,0.500651287
ENSMUSG00000020599,213.7860198,216.7697852,162.8757989,145.7691046,428.0105858,500.7418143,212.7112041,265.8505003,337.684563,-0.917870812,0.000730658,0.318810019,Rgs9,11,109225355,109298129,-,6390,protein_coding,regulator of G-protein signaling 9 [Source:MGI Symbol;Acc:MGI:1338824],-,215,217,178,136,473,509,193,261,357,1.462345939,1.503962986,1.129978037,1.010313123,2.957451748,3.4442114,1.475242131,1.819712285,2.32349214,0.496468039
ENSMUSG00000049538,75.57087212,66.92891986,66.7973782,82.53103716,236.1749744,174.128293,76.04701079,122.2301151,139.0465848,-1.038172591,0.000754327,0.318810019,Adamts16,13,70727802,70841811,-,6836,protein_coding,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16 [Source:MGI Symbol;Acc:MGI:2429637]",-,76,67,73,77,261,177,69,120,147,0.483196811,0.434061254,0.433183259,0.534695606,1.525442488,1.119551531,0.493007916,0.782063955,0.894312149,0.496468039
ENSMUSG00000007097,20652.72387,21567.09522,20293.59252,20997.18205,31738.83995,29224.03995,24973.17706,23656.62019,26521.00778,-0.382876837,0.000759901,0.318810019,Atp1a2,1,172271709,172298064,-,7038,protein_coding,"ATPase, Na+/K+ transporting, alpha 2 polypeptide [Source:MGI Symbol;Acc:MGI:88106]",-,20770,21590,22178,19590,35075,29706,22659,23225,28038,128.2625162,135.8568849,127.8274057,132.1305118,199.1158364,182.502068,157.2527803,147.0176708,165.6805848,0.496468039
ENSMUSG00000023393,22.87013235,17.98090384,7.320260624,10.71831651,520.3088517,90.50736132,15.42982828,52.9663832,39.72759565,-3.288950915,0.000772394,0.318810019,Slc17a9,2,180725263,180742280,+,3200,protein_coding,"solute carrier family 17, member 9 [Source:MGI Symbol;Acc:MGI:1919107]",-,23,18,8,10,575,92,14,52,42,0.312385149,0.249115528,0.101412355,0.14834331,7.179186765,1.243113334,0.213690351,0.72396312,0.545849808,0.496468039
ENSMUSG00000014198,2.983060742,0.998939102,0,1.071831651,51.57844269,2.951327,13.22556709,6.111505754,5.675370807,-3.671121339,0.000772466,0.318810019,Zfp385c,11,100627543,100692455,-,3101,protein_coding,zinc finger protein 385C [Source:MGI Symbol;Acc:MGI:3608347],-,3,1,0,1,57,3,12,6,6,0.042046709,0.014281588,0,0.01530792,0.734396291,0.041830433,0.189010676,0.086201051,0.080468023,0.496468039
ENSMUSG00000039470,1379.168416,1363.551875,1334.117499,1360.154366,722.0981977,1012.305161,1090.007155,1016.547124,1057.51076,0.472834279,0.000783391,0.318810019,Zdhhc2,8,40423815,40510268,+,5528,protein_coding,"zinc finger, DHHC domain containing 2 [Source:MGI Symbol;Acc:MGI:1923452]",-,1387,1365,1458,1269,798,1029,989,998,1118,10.90488144,10.93560688,10.69893005,10.89711493,5.767561606,8.048597624,8.738464236,8.043139197,8.410999729,0.496468039
ENSMUSG00000044176,63.63862916,40.9565032,42.09149859,69.66905734,8.143964635,17.707962,29.75752596,21.39027014,32.16043458,1.312653884,0.000799379,0.319178355,Spink10,18,62548911,62661366,+,1569,protein_coding,"serine peptidase inhibitor, Kazal type 10 [Source:MGI Symbol;Acc:MGI:3584533]",-,64,41,46,65,9,18,27,21,34,1.772840041,1.157281966,1.189284466,1.966565232,0.229180124,0.496046554,0.840519274,0.596292613,0.901217929,0.495966568
ENSMUSG00000034926,1907.170168,1674.221936,1496.078265,1630.255942,3039.508579,2243.00852,1991.549978,2273.480141,2347.711724,-0.504829239,0.000853834,0.329997142,Dhcr24,4,106561038,106589113,+,4028,protein_coding,24-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1922004],-,1918,1676,1635,1521,3359,2280,1807,2232,2482,20.69529696,18.42734746,16.46566038,17.92493939,33.31792353,24.4747498,21.91167343,24.68697097,25.62631529,0.481489822
ENSMUSG00000031355,91.48052941,84.90982371,53.07188953,43.94509771,178.262337,168.225639,73.8427496,190.4752627,122.9663675,-1.103010207,0.000881518,0.329997142,Arhgap6,X,168795099,169304435,+,12128,protein_coding,Rho GTPase activating protein 6 [Source:MGI Symbol;Acc:MGI:1196332],-,92,85,58,41,197,171,67,187,130,0.329694089,0.310390206,0.19399461,0.160476932,0.648984647,0.609648905,0.26983139,0.686934765,0.445787631,0.481489822
ENSMUSG00000034282,108.3845403,84.90982371,90.58822523,102.8958385,278.7045675,281.3598406,186.2600699,98.80267636,146.6137459,-1.03752998,0.000898485,0.329997142,Evpl,11,116220559,116238077,-,6384,protein_coding,envoplakin [Source:MGI Symbol;Acc:MGI:107507],-,109,85,99,96,308,286,169,97,155,0.742072164,0.5896636,0.629061599,0.71383247,1.92759248,1.937073191,1.293006423,0.676927151,1.009747228,0.481489822
